R,G,B,Lat,Lon,cluster
121.864024195828,110.301160372636,89.7323190723179,1.321041454,103.6946668,5
105.627887476249,107.798127262708,72.0270800382909,1.321041454,103.7086668,2
117.743794819784,109.985787758857,89.190880940672,1.321041454,103.7226668,5
135.542760361617,122.321254730016,106.144583917553,1.321041454,103.7366668,8
126.618522451379,113.97766862032,96.393398899728,1.321041454,103.7506668,5
113.80432504323,94.5342286051869,78.7022304561773,1.321041454,103.7646668,2
123.082713878835,108.223248046287,81.4780278758147,1.321041454,103.7786668,5
135.894640330684,120.713255161489,104.231267061076,1.321041454,103.7926668,4
131.346907430905,113.238810442945,95.1762404992542,1.321041454,103.8066668,4
117.440530887365,112.042125287671,77.5914874364733,1.321041454,103.8206668,2
130.090407325135,112.504051291755,98.100597820174,1.321041454,103.8346668,4
123.488806567202,109.783945373577,90.6979694017118,1.321041454,103.8486668,5
138.517797165271,113.686548190672,96.787471671265,1.321041454,103.8626668,4
129.697400081378,111.996838969129,95.005798194073,1.321041454,103.8766668,4
127.071072009767,109.141116014509,93.1414316899194,1.321041454,103.8906668,5
128.221351396356,107.651585263488,87.5960127055591,1.321041454,103.9046669,5
131.042008495282,110.086402545817,94.5574292718849,1.321041454,103.9186669,4
137.929384482472,109.990506453493,88.4973142610171,1.321041454,103.9326669,4
125.788742794157,111.296380710924,99.3246470637722,1.321041454,103.9466669,5
127.922192366019,114.412322638279,98.0501257224615,1.321041454,103.9606669,4
128.225655115855,119.19887044221,105.104144606593,1.321041454,103.9746669,4
102.709236526246,88.7818051474368,87.383412476193,1.321041454,103.9886669,2
124.327173075495,123.789765099309,120.708461737066,1.321041454,104.0166669,8
129.851200207241,126.364357085184,122.526244825983,1.321041454,104.0306669,8
144.722038960656,143.032016619089,117.907592736388,1.325082908,103.6316667,8
137.477699321227,128.84126114845,102.260464264969,1.325082908,103.6456667,8
115.093494756774,115.401309080306,105.706944564475,1.325082908,103.6596667,3
129.996299982077,119.300753274778,104.46761791971,1.325082908,103.6736667,4
112.459824908125,104.627066734022,94.0828477829275,1.325082908,103.6876668,5
108.356354427578,110.014855653174,75.2671536494112,1.325082908,103.7016668,2
119.068133567272,111.006645830726,88.1529691312861,1.325082908,103.7156668,5
121.010218607723,113.303918268398,80.5753841229629,1.325082908,103.7296668,5
117.740707372308,108.789879007667,89.2671530756946,1.325082908,103.7436668,5
134.158469382634,112.818531184616,94.292184461305,1.325082908,103.7576668,4
127.912950688235,108.579792393297,85.8708706907881,1.325082908,103.7716668,5
135.457877510724,123.053161844433,102.719167556397,1.325082908,103.7856668,4
132.523851060642,113.407787648668,95.9518011237357,1.325082908,103.7996668,4
125.246040992796,114.56398527618,83.3093748577129,1.325082908,103.8136668,5
134.553364256356,113.621878068432,96.3208712202911,1.325082908,103.8276668,4
136.238663335996,120.771038043019,103.931255959424,1.325082908,103.8416668,4
118.992118654109,105.963190715194,89.6031381597132,1.325082908,103.8556668,5
139.796583469129,113.718879878567,95.3668988092597,1.325082908,103.8696668,4
132.899675765199,110.471980229257,95.7640825266465,1.325082908,103.8836668,4
123.379040147939,106.801938772998,92.4992939678885,1.325082908,103.8976668,5
136.252966729307,112.33653951331,93.9590784245198,1.325082908,103.9116669,4
132.872815845194,110.260269009598,89.4283893696593,1.325082908,103.9256669,4
137.437836322883,115.203093837811,94.718244681759,1.325082908,103.9396669,4
125.937792454232,110.495928695513,93.4588287019075,1.325082908,103.9536669,5
133.314524544708,125.576402088405,121.986806821001,1.325082908,103.9676669,8
123.589319735089,122.190761287256,108.491941344782,1.325082908,103.9816669,3
133.932888187536,140.251093015808,154.074723963051,1.325082908,103.9956669,6
134.358766497347,140.666428977448,154.526140689931,1.325082908,104.0096669,6
135.040764893967,136.530758199617,135.841186726217,1.325082908,104.0236669,6
132.62047256976,130.71497380937,112.422119217539,1.329124361,103.6386667,8
124.636258700005,115.442524281571,80.6355912101262,1.329124361,103.6526667,5
141.502846298384,136.112843286397,125.127822836165,1.329124361,103.6666667,8
124.134264376436,108.763127428711,91.5144156472378,1.329124361,103.6806667,5
125.403071232703,123.056876776655,115.075433015502,1.329124361,103.6946668,8
114.953422947311,107.203075459037,82.9752669509282,1.329124361,103.7086668,2
130.448784308057,120.474391060068,91.2201971634154,1.329124361,103.7226668,4
115.645706084305,108.334712793462,85.2490988229655,1.329124361,103.7366668,2
135.807592346638,111.749331476862,88.4449105359609,1.329124361,103.7506668,4
125.793406234117,101.026285510127,79.8729617985568,1.329124361,103.7646668,2
124.843286769554,117.308758184083,94.2456416124408,1.329124361,103.7786668,5
131.288710893185,105.876420157083,85.4174641223212,1.329124361,103.7926668,5
136.502142006658,114.937109490347,95.5764876402569,1.329124361,103.8066668,4
127.975626241721,109.653961030537,85.201520708416,1.329124361,103.8206668,5
147.05206472373,126.434038109113,113.855616529134,1.329124361,103.8346668,8
123.974851744187,113.2247380194,92.6710284125273,1.329124361,103.8486668,5
150.031034024005,125.54085525165,113.392388889851,1.329124361,103.8626668,8
119.290543351793,96.2921348157962,85.3101942961728,1.329124361,103.8766668,2
126.489046947227,108.394037320125,96.451718011795,1.329124361,103.8906668,5
129.088490280516,113.720943361401,100.294188231869,1.329124361,103.9046669,4
128.884975501853,110.911641310752,96.1510641044462,1.329124361,103.9186669,4
132.160842811676,114.251731759961,91.6042858947913,1.329124361,103.9326669,4
122.674129396516,107.088435160278,93.3311253911934,1.329124361,103.9466669,5
136.982634422982,124.844545885889,114.746937127032,1.329124361,103.9606669,8
128.785222440883,126.284911153694,105.204788030327,1.329124361,103.9746669,8
116.464638180001,110.757079601585,95.3096784727788,1.329124361,103.9886669,5
134.286305965751,140.643397827783,154.499201368687,1.329124361,104.0026669,6
76.6513107706327,93.4202464120282,134.173961839285,1.329124361,104.0166669,3
121.89310090185,119.149056283876,114.905892864996,1.333165815,103.6316667,3
115.581438538882,111.458511753042,102.468459272267,1.333165815,103.6456667,3
124.392905540401,114.77699423586,75.821543646814,1.333165815,103.6596667,5
126.444385225114,111.486641698153,93.256835225897,1.333165815,103.6736667,5
101.617713247976,98.8034960868171,93.0596121765861,1.333165815,103.6876668,2
128.299580027758,103.231782159293,81.3311191645094,1.333165815,103.7016668,5
122.273408295781,112.804773975221,91.6152206219993,1.333165815,103.7156668,5
109.461786548124,108.584655844605,78.8439748860297,1.333165815,103.7296668,2
124.277696814577,111.657507914868,89.6423293298797,1.333165815,103.7436668,5
129.284305411213,109.6877482531,90.7210308170936,1.333165815,103.7576668,5
136.279692299926,116.514209604469,96.4326950564664,1.333165815,103.7716668,4
121.742526183445,116.309085900841,91.5997667413849,1.333165815,103.7856668,5
126.900585822131,104.022244452806,86.2933971667726,1.333165815,103.7996668,5
127.779195067572,114.878765605305,92.3790977473593,1.333165815,103.8136668,5
114.782474400145,100.232660836031,90.7297974762883,1.333165815,103.8276668,2
142.500775071192,122.060226475318,103.591584692363,1.333165815,103.8416668,4
126.66157211179,112.232549803528,93.0306973171433,1.333165815,103.8556668,5
120.934103723748,115.224470552959,98.9090672212679,1.333165815,103.8696668,5
122.305407463955,101.986092928865,90.3647982758669,1.333165815,103.8836668,5
123.705955606515,107.367346223398,96.3079108370129,1.333165815,103.8976668,5
134.285488331401,110.85700962622,101.791205394106,1.333165815,103.9116669,4
132.778546389672,117.60586344536,95.0688801966373,1.333165815,103.9256669,4
134.53285062341,116.717205780478,92.9567093918153,1.333165815,103.9396669,4
138.55578820845,121.053238626825,103.442753732577,1.333165815,103.9536669,4
133.804725681299,125.095007315351,116.410732725479,1.333165815,103.9676669,8
131.337763193405,116.246470049571,99.9214213777026,1.333165815,103.9816669,4
106.660968895111,109.971116889544,84.8664333062265,1.333165815,103.9956669,2
39.0582428430405,46.3097235932873,98.6646100691017,1.333165815,104.0236669,1
118.404100810378,115.204844970181,110.82067309963,1.337207269,103.6386667,3
120.858594611259,112.572073803299,85.7488813579002,1.337207269,103.6526667,5
145.539320576754,140.540788488316,130.449952820787,1.337207269,103.6666667,6
121.634693457569,112.55816389302,104.575195405556,1.337207269,103.6806667,3
131.139725215688,105.820604518443,89.1106305277608,1.337207269,103.6946668,5
125.383901374657,104.143302327695,96.5235936164022,1.337207269,103.7086668,5
117.810671241625,114.911431370408,69.3865648486119,1.337207269,103.7226668,2
114.317032301907,109.219601805309,82.8113398567727,1.337207269,103.7366668,2
137.037968748574,115.866240922791,95.3805120188039,1.337207269,103.7506668,4
131.678795841389,109.177422925191,92.5757233529615,1.337207269,103.7646668,4
120.142955956125,113.66513071617,89.8138449983905,1.337207269,103.7786668,5
121.603357870823,101.992523367918,84.14900312818,1.337207269,103.7926668,2
146.028243895354,111.003420900711,82.5896648425576,1.337207269,103.8066668,4
103.887949867699,107.622566061366,81.1581630264541,1.337207269,103.8206668,2
103.396726491056,105.215384097139,89.0323858306956,1.337207269,103.8346668,2
133.213660841666,114.818769318858,91.8796408847801,1.337207269,103.8486668,4
131.637866225864,119.926142734391,101.68219673224,1.337207269,103.8626668,4
126.93460363883,123.830017997483,96.6855112780191,1.337207269,103.8766668,4
122.760719014555,107.341573390249,95.5425426202444,1.337207269,103.8906668,5
131.117451808925,115.711320970714,104.583155202761,1.337207269,103.9046669,4
136.778865029658,117.332070115818,105.598411341643,1.337207269,103.9186669,4
143.223108369716,121.100184281943,90.4381813174769,1.337207269,103.9326669,4
136.457403000122,107.955986290118,82.5258616927764,1.337207269,103.9466669,4
126.283467775546,110.502608699734,92.2673022807783,1.337207269,103.9606669,5
120.439210887511,128.614749536742,128.779523670786,1.337207269,103.9746669,8
130.780629429917,115.701149839694,95.7687910899071,1.337207269,103.9886669,4
114.12326537875,113.677425649452,112.815060684275,1.337207269,104.0026669,3
136.678044708336,136.083798466869,115.960583246158,1.337207269,104.0866669,8
118.586755594602,114.420878532033,108.938785920353,1.341248723,103.6316667,3
108.423864825162,103.46023245829,91.8902586233139,1.341248723,103.6456667,2
116.982674703223,132.808921804421,104.992199135233,1.341248723,103.6596667,3
136.985842381074,111.517395062098,101.55179600577,1.341248723,103.6736667,4
130.184467318584,113.854491989681,101.267789145881,1.341248723,103.6876668,4
123.867492966039,102.64589837355,93.9389108523327,1.341248723,103.7016668,5
129.925725013874,104.662086987804,96.0373006036595,1.341248723,103.7156668,5
109.034740602462,109.201305457298,74.1217330143958,1.341248723,103.7296668,2
121.68562222098,112.446619265639,87.3158311887953,1.341248723,103.7716668,5
118.356745028255,113.041597374869,86.7950350649198,1.341248723,103.7856668,5
122.688169633166,109.835106656546,90.470886844511,1.341248723,103.7996668,5
110.108811320969,119.578573272061,86.0970075761769,1.341248723,103.8136668,5
100.497527273876,104.889733711032,84.9973502610424,1.341248723,103.8276668,2
133.789374871688,119.124996937797,99.7905083318265,1.341248723,103.8416668,4
141.640204464594,115.866348126999,97.2346372708039,1.341248723,103.8556668,4
126.338833024169,125.645007590611,96.7962124255718,1.341248723,103.8696668,4
126.040094170539,111.451367964843,95.0673605347757,1.341248723,103.8836668,5
121.839454582381,106.624563389953,96.804641148834,1.341248723,103.8976668,5
129.279145644665,108.842495147165,98.0130767067348,1.341248723,103.9116669,4
136.28792406819,120.486115665596,105.429829560061,1.341248723,103.9256669,4
132.796468493459,115.10813451515,98.5783821959923,1.341248723,103.9396669,4
135.230165568483,105.634066163103,99.1327961811221,1.341248723,103.9536669,4
126.719141299033,119.892629703134,110.639572506887,1.341248723,103.9676669,8
130.34346954194,120.854157240776,108.215551829689,1.341248723,103.9816669,8
121.982971686298,120.820034649506,104.339153743427,1.341248723,103.9956669,3
154.487865518319,124.104112528163,83.254942653417,1.341248723,104.0096669,4
150.916679514065,145.206128298711,132.937949602568,1.341248723,104.0796669,6
120.384734010959,114.19115713236,107.062875143103,1.345290176,103.6386667,3
119.970442533415,129.714204544163,85.788040193131,1.345290176,103.6526667,5
134.491967363585,139.031549904749,118.937830174499,1.345290176,103.6666667,8
105.754183694658,97.5556088806552,71.46687482341,1.345290176,103.6806667,2
119.009592583473,107.728376698638,81.4251700280819,1.345290176,103.6946668,2
127.062047201842,104.992381970758,97.5632120173391,1.345290176,103.7086668,5
136.401984339766,115.395831031504,93.5754201048161,1.345290176,103.7226668,4
126.827250741275,115.518048122251,90.7906567023445,1.345290176,103.7366668,5
128.986274437947,107.498163108152,88.2932354736272,1.345290176,103.7506668,5
129.664999277718,123.85525768308,102.573735578605,1.345290176,103.7646668,4
110.041332227629,112.264950801504,82.4702769734838,1.345290176,103.7786668,2
121.865491659125,111.242035685521,91.5895510355192,1.345290176,103.7926668,5
110.90340604003,118.578445518169,87.2239810692561,1.345290176,103.8066668,5
116.521827822817,118.515150104552,88.4747006084856,1.345290176,103.8206668,5
118.465125423245,116.420636321327,95.9222270582653,1.345290176,103.8346668,5
140.649525344485,116.184000913644,96.151632076946,1.345290176,103.8486668,4
138.984836209747,116.446359369933,99.0062664741288,1.345290176,103.8626668,4
134.055980016236,119.15943244607,91.9151459051665,1.345290176,103.8766668,4
138.529355891295,125.71103079614,111.934170871932,1.345290176,103.8906668,8
127.427235780413,128.836870119744,124.724838949931,1.345290176,103.9046669,8
123.158980380774,116.000578192005,96.2319366092482,1.345290176,103.9186669,5
138.622004636402,120.137584313459,102.24506515939,1.345290176,103.9326669,4
141.814003191633,111.957993271278,101.676289162965,1.345290176,103.9466669,4
97.243266095456,87.0505793381347,77.1165785113144,1.345290176,103.9606669,2
125.765614848772,131.944468917528,124.832203301691,1.345290176,103.9746669,8
126.888671705374,113.470958493053,98.6098480228299,1.345290176,103.9886669,4
162.369494927538,150.771693386359,131.406985788864,1.345290176,104.0026669,7
162.79696441901,182.610102015427,199.37397362528,1.345290176,104.0166669,7
136.346965158902,135.670467607016,138.380335414618,1.345290176,104.0306669,6
146.76252617544,135.179435875501,131.557326293975,1.345290176,104.0726669,6
123.684510492779,118.136385237287,114.832995328503,1.34933163,103.6316667,3
117.027166948104,104.835932577993,92.60875001452,1.34933163,103.6456667,5
135.066944217194,143.992782358796,130.373368498351,1.34933163,103.6596667,6
103.614195160862,95.6337425375943,80.7778208700298,1.34933163,103.6736667,2
108.010049691421,105.472083266553,68.0964024339329,1.34933163,103.6876668,2
127.930834194056,111.6501042992,92.8100082843909,1.34933163,103.7016668,5
138.815648367787,111.538146865929,97.4926473475959,1.34933163,103.7156668,4
132.733961508178,115.496710218801,94.5937340632146,1.34933163,103.7296668,4
134.13564311924,103.139608840952,77.9705402983008,1.34933163,103.7436668,5
126.972256286965,117.689869208601,104.70497230336,1.34933163,103.7576668,4
112.801436568677,111.939580505672,83.0964285154378,1.34933163,103.7716668,2
113.285272554527,120.198287316491,90.4859947235164,1.34933163,103.7856668,5
122.358919856529,115.128825326997,82.9336832856347,1.34933163,103.7996668,5
114.531004201856,122.949795449352,95.660014526333,1.34933163,103.8136668,5
120.165674348915,113.184629031522,87.3112921023215,1.34933163,103.8276668,5
136.138348753889,114.616342679795,94.3762338022933,1.34933163,103.8416668,4
133.415512252294,116.589356900513,97.9926270522537,1.34933163,103.8556668,4
130.507850700809,113.70198563415,91.2691149912513,1.34933163,103.8696668,4
136.773694006298,115.949953086563,90.834386186363,1.34933163,103.8836668,4
127.029308058961,128.462812113764,123.969563989341,1.34933163,103.8976668,8
138.729352664143,119.631057389863,103.788990210274,1.34933163,103.9116669,4
120.498074882253,111.512641042586,98.394607746342,1.34933163,103.9256669,5
130.919598174811,113.197115712901,99.4399731026822,1.34933163,103.9396669,4
140.942388833172,111.42165344106,102.100626952454,1.34933163,103.9536669,4
130.799052615634,121.945159601914,115.757772778378,1.34933163,103.9676669,8
132.252584010666,116.115559704758,99.2843322500013,1.34933163,103.9816669,4
125.165925104247,113.89867326674,97.9158919215208,1.34933163,103.9956669,5
167.45166421087,154.067055307207,129.504784357998,1.34933163,104.0096669,7
140.125536481774,142.37612966536,147.093712301855,1.34933163,104.0236669,6
118.948192164603,94.4068609753727,85.0350368768819,1.34933163,104.0656669,2
160.177629645208,157.615355180287,155.107873742,1.34933163,104.0796669,7
117.941013739756,119.579256748221,111.821918050888,1.353373084,103.6386667,3
144.81111969112,165.189498069498,154.86471042471,1.353373084,103.6526667,7
153.672240905002,157.444786384197,155.810963813607,1.353373084,103.6666667,7
105.063123622565,96.7921112070559,71.2300155959761,1.353373084,103.6806667,2
116.208533091822,113.72662737529,80.9099423803424,1.353373084,103.6946668,2
141.872628505662,127.041307722228,110.692867586177,1.353373084,103.7086668,8
138.521336110968,115.737977210351,99.3306869251906,1.353373084,103.7226668,4
121.451186885431,113.920362491983,92.7835412973827,1.353373084,103.7366668,5
125.759031602021,113.302381829767,99.9561321224463,1.353373084,103.7506668,4
122.255448382448,117.933252533393,92.3185052157341,1.353373084,103.7646668,5
107.75100254502,112.965467777324,82.3753286106398,1.353373084,103.7786668,2
123.17166280547,128.931408214957,82.2452695566864,1.353373084,103.7926668,5
108.069720947582,114.931183517574,84.7726415317631,1.353373084,103.8066668,2
110.647932414749,109.542502992893,80.3611398064725,1.353373084,103.8206668,2
132.999022815819,115.295651359826,95.8214569244622,1.353373084,103.8346668,4
133.782474207793,112.995329297675,96.9483565085892,1.353373084,103.8486668,4
138.62214672245,116.241570191411,96.4389461041138,1.353373084,103.8626668,4
134.936639577864,119.178946092362,98.9299003563806,1.353373084,103.8766668,4
139.276442345453,112.049927090641,90.5820264917378,1.353373084,103.8906668,4
129.754185407326,130.744268151677,125.077568083125,1.353373084,103.9046669,8
124.107312812895,121.449161147548,104.004296866233,1.353373084,103.9186669,3
135.532157156264,122.006740468785,113.744761321455,1.353373084,103.9326669,8
134.425617950439,116.128843820629,104.703519685805,1.353373084,103.9466669,4
127.892609879693,111.816116596327,98.8153415002325,1.353373084,103.9606669,4
134.630790967707,128.772737571025,119.351973136745,1.353373084,103.9746669,8
126.131289873664,108.51426323838,86.0169371114783,1.353373084,103.9886669,5
134.99697332737,128.905757021826,112.604602663137,1.353373084,104.0026669,8
162.79696441901,182.610102015427,199.37397362528,1.353373084,104.0166669,7
124.839100412088,132.133343816345,153.596476267075,1.353373084,104.0306669,6
150.207894880597,145.368360675534,150.374860557654,1.353373084,104.0446669,6
117.275505128914,89.9687221007695,78.3879912256302,1.353373084,104.0586669,2
153.672240905002,157.444786384197,155.810963813607,1.357414538,103.6596667,7
141.638150691053,110.589943033647,89.0137702093992,1.357414538,103.6736667,4
120.512706548394,122.499310726947,81.7664733676444,1.357414538,103.6876668,5
125.433982681034,115.823463202539,96.1208331913776,1.357414538,103.7016668,5
123.966830487358,106.812103620514,92.0199330170342,1.357414538,103.7156668,5
135.158771162576,115.135160112778,96.0751975756137,1.357414538,103.7296668,4
134.434028043624,110.416204572129,92.7076137631881,1.357414538,103.7436668,4
123.027189686175,115.944987652618,105.899975853642,1.357414538,103.7576668,3
111.129428043447,113.705233512668,74.7287284940697,1.357414538,103.7716668,2
111.196986935241,120.422914697513,74.2587414633813,1.357414538,103.7856668,2
111.506969917956,114.527902729417,82.9337332302116,1.357414538,103.7996668,2
125.620976604256,105.164849643339,86.6972119973317,1.357414538,103.8136668,5
139.030549808105,126.038621629957,98.2369410663087,1.357414538,103.8276668,4
132.948749720845,109.638638831814,91.0957955078713,1.357414538,103.8416668,4
121.161117885284,107.201685437235,92.0020216196476,1.357414538,103.8556668,5
127.595185746205,113.784940493686,104.048512564171,1.357414538,103.8696668,4
137.448545139381,112.799508493564,85.5075639931622,1.357414538,103.8836668,4
129.701504528862,131.237928312281,126.365246991258,1.357414538,103.8976668,8
112.819100087115,107.414764274282,102.058654234648,1.357414538,103.9116669,3
128.98211172,120.7093703684,112.766037454353,1.357414538,103.9256669,8
134.858804649267,117.890337073383,105.545978662661,1.357414538,103.9396669,4
128.473276976788,112.607307233858,99.7005407626366,1.357414538,103.9536669,4
118.742289376064,114.365759502174,112.66615722239,1.357414538,103.9676669,3
130.125152608776,112.703470165025,92.5502008468407,1.357414538,103.9816669,4
123.256228980653,108.549144606997,90.3528018116582,1.357414538,103.9956669,5
130.038044018362,124.321358215586,123.776124738669,1.357414538,104.0096669,8
122.699663228227,138.199928545543,152.716541270509,1.357414538,104.0236669,6
121.551139055855,131.12273701901,157.943945082063,1.357414538,104.0376669,6
153.786531430073,155.895487774584,164.084184303274,1.357414538,104.0516669,7
115.588688418415,81.6943295535771,70.2654372586588,1.357414538,104.0656669,2
152.6414731169,124.228666752214,111.191068907994,1.361455991,103.6386667,8
134.476071917536,121.7950121007,100.285956722615,1.361455991,103.6806667,4
122.091734148984,114.332152408605,94.3516334765133,1.361455991,103.6946668,5
112.187371068916,109.976953159205,99.0975159911587,1.361455991,103.7086668,3
118.038636971351,107.764499154154,88.9902052856952,1.361455991,103.7226668,5
103.286105557269,116.68469008774,76.2067297108806,1.361455991,103.7366668,2
122.050886159815,108.990266943165,91.5842271765697,1.361455991,103.7506668,5
120.975674329808,112.423762233803,86.6292819304003,1.361455991,103.7646668,5
112.113599190188,117.411897098085,75.3403426108147,1.361455991,103.7786668,2
122.390739048326,132.068254803165,61.4178021969011,1.361455991,103.7926668,2
110.382084680397,113.444766548406,88.4246314032982,1.361455991,103.8066668,5
132.580878191066,110.429864423228,89.5078475739499,1.361455991,103.8206668,4
134.744031461632,121.505405984824,91.1728172369807,1.361455991,103.8346668,4
137.549145401917,112.14801411609,88.4990489013894,1.361455991,103.8486668,4
119.965193503749,98.2876904608877,81.9588470072267,1.361455991,103.8626668,2
124.965213421486,113.314796121703,102.742448312597,1.361455991,103.8766668,4
134.836444643474,115.467412603585,99.9543499616617,1.361455991,103.8906668,4
115.275387346576,109.293668983672,101.810892591743,1.361455991,103.9046669,3
124.199724127406,129.53500309393,119.965276910758,1.361455991,103.9186669,8
133.958938776734,121.478126435661,110.987788309389,1.361455991,103.9326669,8
135.500886254061,116.675751437376,96.8222164347905,1.361455991,103.9466669,4
114.327140175606,109.362891711673,107.013539155758,1.361455991,103.9606669,3
100.654221985638,109.927137285835,101.386812283406,1.361455991,103.9746669,3
123.292294347953,107.840218832459,88.1343318313452,1.361455991,103.9886669,5
120.754797899928,119.598355260817,114.772174056428,1.361455991,104.0026669,3
122.47514400903,135.633921290506,149.421926482423,1.361455991,104.0166669,6
125.281444029481,145.905581176378,164.019053522238,1.361455991,104.0306669,6
138.190631543211,121.760144078501,93.0317106759845,1.365497445,103.6876668,4
108.266479926132,111.182421243021,94.9556679087486,1.365497445,103.7016668,5
121.818046756397,98.1911982924233,89.2138468550702,1.365497445,103.7156668,5
96.5967440809808,116.768231937286,76.1945249942639,1.365497445,103.7296668,2
124.094363692413,111.490192212872,101.809284965281,1.365497445,103.7436668,5
121.143743574525,110.319811740459,97.9604695109709,1.365497445,103.7576668,5
114.381172217626,115.97154332753,75.4401374919089,1.365497445,103.7716668,2
110.349465067214,114.632412659129,83.8941884616002,1.365497445,103.7856668,2
121.580770178427,108.672766456194,86.8369510655575,1.365497445,103.7996668,5
127.866855202928,106.997883649897,88.5128679016888,1.365497445,103.8136668,5
136.171931685734,126.506759294579,94.18763576262,1.365497445,103.8276668,4
131.192291845294,118.61777139706,89.640889075031,1.365497445,103.8416668,4
131.76548380301,107.286754347323,85.8925948044462,1.365497445,103.8556668,5
131.168298136724,112.040898956927,91.6238390156443,1.365497445,103.8696668,4
129.481837126397,98.9717634903075,86.4665030678758,1.365497445,103.8836668,5
121.578480937837,112.114217978773,106.545057258369,1.365497445,103.8976668,3
109.595012629337,105.77035892605,99.9771247260128,1.365497445,103.9116669,3
128.282797064997,120.135728995888,101.787708161158,1.365497445,103.9256669,4
137.29800327642,120.812649458865,96.8060053228748,1.365497445,103.9396669,4
129.04960084275,121.18070684995,95.8589475550168,1.365497445,103.9536669,4
121.785265544057,108.886755202214,93.0309256506283,1.365497445,103.9676669,5
98.3565627505132,103.459194789969,90.1838095544642,1.365497445,103.9816669,2
123.85286747871,108.941117273454,91.8880079954429,1.365497445,103.9956669,5
127.665521164211,134.309616995528,147.825579963826,1.365497445,104.0096669,6
128.439771075312,143.451991848373,158.819905362241,1.365497445,104.0236669,6
150.563322220242,149.423610418683,152.595715519719,1.365497445,104.0516669,7
127.796756339297,149.980177629038,173.239155618484,1.365497445,104.0656669,6
135.3375236826,121.906118567756,83.0188930707258,1.369538899,103.6806667,4
126.506283749132,115.884482763533,99.3013296392872,1.369538899,103.6946668,4
144.513348538346,145.864905438167,139.245534557091,1.369538899,103.7086668,6
118.507745470179,105.425143496213,94.6685303213669,1.369538899,103.7226668,5
116.822074765892,123.369137799135,96.6291512220626,1.369538899,103.7366668,5
124.885176926047,108.076559137576,98.5944608438724,1.369538899,103.7506668,5
140.89306392964,115.437683997523,86.005017431901,1.369538899,103.7646668,4
113.135787730934,117.570938730452,83.7518509206588,1.369538899,103.7786668,5
118.526242834396,112.132752997147,87.8805071841934,1.369538899,103.7926668,5
123.059560031893,116.188679625028,81.5677687187818,1.369538899,103.8066668,5
119.152976241382,116.22119293719,98.8103572903318,1.369538899,103.8206668,5
128.062906946191,118.973304862026,91.904428484607,1.369538899,103.8346668,4
133.540374547652,107.818202680484,82.1699436008768,1.369538899,103.8486668,5
119.218827670842,98.362783380219,82.8841957057857,1.369538899,103.8626668,2
128.058146668467,97.9555469800074,87.9524617804953,1.369538899,103.8766668,5
125.906154109316,112.386550475079,100.808180808124,1.369538899,103.8906668,4
119.98747585552,109.533660184309,93.3078380838514,1.369538899,103.9046669,5
106.068203956608,102.777122958162,74.7948578706158,1.369538899,103.9186669,2
120.688143543774,106.040122827354,91.0878804842535,1.369538899,103.9326669,5
130.217004262515,121.467691636786,92.9938043960416,1.369538899,103.9466669,4
122.528425782208,107.371239733488,93.4136975559305,1.369538899,103.9606669,5
116.172166623087,104.708505812192,93.4716523135815,1.369538899,103.9746669,5
119.200075270336,111.150061619101,96.37385531637,1.369538899,103.9886669,5
126.474569813572,122.345477745169,107.418432051986,1.369538899,104.0026669,8
122.932707987218,137.342090929599,151.798693057732,1.369538899,104.0166669,6
157.879266179697,153.617610502857,154.141160739295,1.369538899,104.0446669,7
127.796756339297,149.980177629038,173.239155618484,1.369538899,104.0586669,6
126.048376229003,129.289395389567,122.933484294851,1.369538899,104.0726669,8
129.529676236978,118.012874510827,91.7030675241833,1.373580353,103.6876668,4
123.283034536067,122.176126527408,110.204445306916,1.373580353,103.7016668,3
118.814398393723,109.971002216006,117.046123089486,1.373580353,103.7156668,3
121.11148056115,114.897693402705,91.0556367741093,1.373580353,103.7296668,5
125.099626165218,109.863055695582,97.6109278001469,1.373580353,103.7436668,5
126.331761089203,108.844544290297,97.0814764057356,1.373580353,103.7576668,5
130.146121889615,113.712541041367,93.9618291816567,1.373580353,103.7716668,4
111.989009986694,114.522899162765,81.8556904112889,1.373580353,103.7856668,2
126.545924820383,102.097957744626,80.5365933940217,1.373580353,103.7996668,5
123.439991639938,116.748191152121,81.79578564754,1.373580353,103.8136668,5
124.353988896417,111.111161311062,87.5552834242922,1.373580353,103.8276668,5
133.760310690141,111.646042322345,93.4999783838299,1.373580353,103.8416668,4
128.357507316499,106.817077759338,85.8385189422614,1.373580353,103.8556668,5
138.361386016784,115.427517950217,97.1605221154319,1.373580353,103.8696668,4
133.557998055271,100.113159065094,89.6676060417135,1.373580353,103.8836668,5
115.415903211374,99.2618519067919,88.5526508229002,1.373580353,103.8976668,2
135.781312760201,130.426264847681,116.481494223746,1.373580353,103.9116669,8
127.314011038396,108.099964450376,92.6331274881912,1.373580353,103.9256669,5
124.02467042947,107.736582998904,89.2982271428381,1.373580353,103.9396669,5
127.005261231666,117.134561435651,87.4307564033069,1.373580353,103.9536669,5
120.935933747259,108.979045677158,100.632485693298,1.373580353,103.9676669,5
117.432354562395,118.452567388927,107.43696142996,1.373580353,103.9816669,3
118.029704430388,123.914927879102,109.945658623209,1.373580353,103.9956669,3
127.249110522826,122.341559691213,106.4368771758,1.373580353,104.0096669,4
