cluster,Lat,Lon,hexColor
Cyan,1.393787622,103.9466669,#7796A5
Cyan,1.397829075,103.7856668,#7796A5
Cyan,1.401870529,103.8626668,#7796A5
Cyan,1.405911983,103.8136668,#7796A5
Cyan,1.405911983,103.8696668,#7796A5
Cyan,1.409953437,103.8066668,#7796A5
Cyan,1.409953437,104.0026669,#7796A5
Cyan,1.41399489,103.9396669,#7796A5
Cyan,1.41399489,103.9676669,#7796A5
Cyan,1.418036344,103.8346668,#7796A5
Cyan,1.418036344,103.9046669,#7796A5
Cyan,1.418036344,103.9606669,#7796A5
Cyan,1.422077798,103.8556668,#7796A5
Cyan,1.422077798,103.9116669,#7796A5
Cyan,1.422077798,103.9256669,#7796A5
Cyan,1.422077798,103.9536669,#7796A5
Cyan,1.422077798,103.9676669,#7796A5
Cyan,1.422077798,103.9816669,#7796A5
Cyan,1.422077798,103.9956669,#7796A5
Cyan,1.426119252,103.7646668,#7796A5
Cyan,1.426119252,103.9326669,#7796A5
Cyan,1.430160706,103.7436668,#7796A5
Cyan,1.434202159,103.7366668,#7796A5
Cyan,1.434202159,103.7926668,#7796A5
Cyan,1.450367974,103.8066668,#7796A5
Cyan,1.454409428,103.7716668,#7796A5
Cyan,1.454409428,103.7996668,#7796A5
Cyan,1.454409428,103.8136668,#7796A5
Cyan,1.458450882,103.7926668,#7796A5
Cyan,1.458450882,103.8066668,#7796A5
Cyan,1.462492336,103.8136668,#7796A5
Cyan,1.466533789,103.8066668,#7796A5
Cyan,1.466533789,103.8206668,#7796A5
Cyan,1.470575243,103.8136668,#7796A5
Cyan,1.203839294,103.7996668,#7796A5
Cyan,1.207880748,103.6386667,#7796A5
Cyan,1.211922202,103.6316667,#7796A5
Cyan,1.215963656,103.6386667,#7796A5
Cyan,1.224046563,103.7646668,#7796A5
Cyan,1.240212378,103.7646668,#7796A5
Cyan,1.244253832,103.6736667,#7796A5
Cyan,1.248295286,103.6666667,#7796A5
Cyan,1.248295286,103.6806667,#7796A5
Cyan,1.25233674,103.6736667,#7796A5
Cyan,1.260419647,103.6316667,#7796A5
Cyan,1.28466837,103.6736667,#7796A5
Cyan,1.288709824,103.6666667,#7796A5
Cyan,1.288709824,103.6806667,#7796A5
Cyan,1.292751277,103.6736667,#7796A5
Cyan,1.292751277,103.7016668,#7796A5
Cyan,1.296792731,103.6666667,#7796A5
Cyan,1.296792731,103.6946668,#7796A5
Cyan,1.304875639,103.6666667,#7796A5
Cyan,1.304875639,103.6946668,#7796A5
Cyan,1.308917092,103.7016668,#7796A5
Cyan,1.312958546,103.6246667,#7796A5
Cyan,1.321041454,103.6666667,#7796A5
Cyan,1.333165815,103.9956669,#7796A5
Cyan,1.345290176,103.6666667,#7796A5
Cyan,1.345290176,104.0166669,#7796A5
Cyan,1.34933163,103.6596667,#7796A5
Cyan,1.34933163,104.0236669,#7796A5
Cyan,1.34933163,104.0796669,#7796A5
Cyan,1.353373084,103.6666667,#7796A5
Cyan,1.353373084,104.0166669,#7796A5
Cyan,1.357414538,103.6596667,#7796A5
Cyan,1.361455991,103.9186669,#7796A5
Cyan,1.373580353,103.9816669,#7796A5
Cyan,1.373580353,104.0376669,#7796A5
Cyan,1.389746168,103.7016668,#7796A5
Cyan,1.389746168,104.0236669,#7796A5
Cyan,1.401870529,104.0026669,#7796A5
Cyan,1.405911983,103.6596667,#7796A5
Cyan,1.409953437,103.6666667,#7796A5
Cyan,1.409953437,104.0166669,#7796A5
Cyan,1.41399489,104.0236669,#7796A5
Cyan,1.418036344,104.0166669,#7796A5
Cyan,1.422077798,104.0096669,#7796A5
Cyan,1.422077798,104.0236669,#7796A5
Cyan,1.426119252,104.0166669,#7796A5
Cyan,1.426119252,104.0306669,#7796A5
Cyan,1.430160706,104.0096669,#7796A5
Cyan,1.430160706,104.0376669,#7796A5
Cyan,1.434202159,104.0306669,#7796A5
Cyan,1.438243613,103.8696668,#7796A5
Cyan,1.438243613,104.0376669,#7796A5
Cyan,1.442285067,103.8626668,#7796A5
Cyan,1.446326521,103.8696668,#7796A5
Green,1.232129471,103.8626668,#4C6946
Green,1.337207269,103.7926668,#4C6946
Green,1.337207269,103.8206668,#4C6946
Green,1.341248723,103.7716668,#4C6946
Green,1.353373084,103.8066668,#4C6946
Green,1.353373084,103.8206668,#4C6946
Green,1.357414538,103.8696668,#4C6946
Green,1.361455991,103.7366668,#4C6946
Green,1.361455991,103.8766668,#4C6946
Green,1.369538899,103.7926668,#4C6946
Green,1.377621807,103.7926668,#4C6946
Green,1.38166326,103.7016668,#4C6946
Green,1.38166326,103.7996668,#4C6946
Green,1.385704714,103.7926668,#4C6946
Green,1.393787622,103.7226668,#4C6946
Green,1.409953437,103.8906668,#4C6946
Green,1.422077798,103.8976668,#4C6946
Green,1.422077798,103.9396669,#4C6946
Green,1.454409428,103.7856668,#4C6946
Green,1.361455991,103.6806667,#4C6946
Green,1.405911983,103.7296668,#4C6946
Green,1.280626916,103.7646668,#4C6946
Green,1.369538899,103.7086668,#4C6946
Green,1.377621807,103.7086668,#4C6946
Green,1.409953437,103.7086668,#4C6946
Green,1.418036344,103.6946668,#4C6946
Green,1.430160706,103.8136668,#4C6946
Green,1.446326521,103.8556668,#4C6946
Green,1.450367974,103.8486668,#4C6946
Green,1.454409428,103.8556668,#4C6946
Magenta,1.25233674,103.7856668,#392339
Magenta,1.361455991,103.6386667,#392339
Red,1.232129471,103.7786668,#77564D
Red,1.248295286,103.8346668,#77564D
Red,1.25233674,103.7016668,#77564D
Red,1.25233674,103.8276668,#77564D
Red,1.256378193,103.6946668,#77564D
Red,1.256378193,103.7086668,#77564D
Red,1.256378193,103.8346668,#77564D
Red,1.260419647,103.7016668,#77564D
Red,1.28466837,103.7576668,#77564D
Red,1.292751277,103.7716668,#77564D
Red,1.300834185,103.7716668,#77564D
Red,1.300834185,103.8416668,#77564D
Red,1.300834185,103.9256669,#77564D
Red,1.304875639,103.7786668,#77564D
Red,1.304875639,103.9326669,#77564D
Red,1.308917092,103.8416668,#77564D
Red,1.308917092,103.9396669,#77564D
Red,1.312958546,103.7646668,#77564D
Red,1.312958546,103.8346668,#77564D
Red,1.312958546,103.9886669,#77564D
Red,1.317,103.7716668,#77564D
Red,1.317,103.8696668,#77564D
Red,1.317,103.9816669,#77564D
Red,1.317,103.9956669,#77564D
Red,1.321041454,103.6946668,#77564D
Red,1.321041454,103.7506668,#77564D
Red,1.321041454,103.7646668,#77564D
Red,1.321041454,103.8626668,#77564D
Red,1.321041454,103.9886669,#77564D
Red,1.321041454,104.0306669,#77564D
Red,1.325082908,103.6736667,#77564D
Red,1.325082908,103.8136668,#77564D
Red,1.325082908,103.9536669,#77564D
Red,1.329124361,103.6666667,#77564D
Red,1.333165815,103.8416668,#77564D
Red,1.337207269,103.6666667,#77564D
Red,1.337207269,103.7086668,#77564D
Red,1.337207269,103.8486668,#77564D
Red,1.337207269,103.9466669,#77564D
Red,1.341248723,103.7016668,#77564D
Red,1.341248723,103.7156668,#77564D
Red,1.341248723,103.8556668,#77564D
Red,1.345290176,103.7086668,#77564D
Red,1.345290176,103.8486668,#77564D
Red,1.345290176,104.0026669,#77564D
Red,1.34933163,103.7436668,#77564D
Red,1.353373084,103.7086668,#77564D
Red,1.353373084,103.9606669,#77564D
Red,1.353373084,103.9746669,#77564D
Red,1.357414538,103.7436668,#77564D
Red,1.357414538,103.8136668,#77564D
Red,1.357414538,103.8276668,#77564D
Red,1.357414538,103.9536669,#77564D
Red,1.357414538,103.9676669,#77564D
Red,1.361455991,103.7226668,#77564D
Red,1.361455991,103.8206668,#77564D
Red,1.361455991,103.8346668,#77564D
Red,1.361455991,103.9606669,#77564D
Red,1.365497445,103.8276668,#77564D
Red,1.365497445,103.9676669,#77564D
Red,1.369538899,103.9746669,#77564D
Red,1.373580353,103.7156668,#77564D
Red,1.373580353,103.9116669,#77564D
Red,1.385704714,103.7786668,#77564D
Red,1.389746168,103.7436668,#77564D
Red,1.389746168,103.8136668,#77564D
Red,1.393787622,103.7366668,#77564D
Red,1.393787622,103.7506668,#77564D
Red,1.393787622,103.7786668,#77564D
Red,1.397829075,103.7436668,#77564D
Red,1.397829075,103.7576668,#77564D
Red,1.397829075,103.7716668,#77564D
Red,1.401870529,103.7506668,#77564D
Red,1.401870529,103.9466669,#77564D
Red,1.401870529,104.0306669,#77564D
Red,1.405911983,104.0236669,#77564D
Red,1.405911983,104.0376669,#77564D
Red,1.409953437,103.7646668,#77564D
Red,1.409953437,104.0306669,#77564D
Red,1.418036344,103.8066668,#77564D
Red,1.422077798,103.7716668,#77564D
Red,1.422077798,103.7856668,#77564D
Red,1.426119252,103.8486668,#77564D
Red,1.438243613,103.8136668,#77564D
Red,1.446326521,103.7716668,#77564D
Red,1.450367974,103.7786668,#77564D
Red,1.462492336,103.7996668,#77564D
Red,1.296792731,103.7086668,#77564D
Red,1.300834185,103.7016668,#77564D
Red,1.304875639,103.7086668,#77564D
Red,1.34933163,104.0096669,#77564D
Red,1.365497445,103.7156668,#77564D
Red,1.401870529,103.7366668,#77564D
Red,1.369538899,103.9186669,#77564D
Red,1.292751277,103.7156668,#77564D
Red,1.300834185,103.7156668,#77564D
Red,1.272544009,103.7226668,#77564D
Red,1.276585462,103.7296668,#77564D
Red,1.276585462,103.7576668,#77564D
Red,1.280626916,103.7226668,#77564D
Red,1.280626916,103.7506668,#77564D
Red,1.28466837,103.7296668,#77564D
Red,1.308917092,103.6736667,#77564D
Red,1.312958546,103.6666667,#77564D
Red,1.317,103.6876668,#77564D
Red,1.317,104.0376669,#77564D
Red,1.345290176,103.6526667,#77564D
Red,1.357414538,103.6736667,#77564D
Red,1.401870529,103.7226668,#77564D
Red,1.401870529,104.0586669,#77564D
Red,1.401870529,104.0866669,#77564D
Red,1.405911983,104.0516669,#77564D
Red,1.405911983,104.0796669,#77564D
Red,1.409953437,104.0586669,#77564D
Red,1.41399489,104.0376669,#77564D
Red,1.41399489,104.0516669,#77564D
Red,1.418036344,104.0446669,#77564D
Red,1.422077798,103.8136668,#77564D
Red,1.422077798,104.0376669,#77564D
Yellow,1.195756387,103.7576668,#8D8665
Yellow,1.199797841,103.7646668,#8D8665
Yellow,1.203839294,103.7576668,#8D8665
Yellow,1.207880748,103.7646668,#8D8665
Yellow,1.215963656,103.8346668,#8D8665
Yellow,1.224046563,103.7506668,#8D8665
Yellow,1.228088017,103.7436668,#8D8665
Yellow,1.228088017,103.8556668,#8D8665
Yellow,1.232129471,103.8346668,#8D8665
Yellow,1.232129471,103.8486668,#8D8665
Yellow,1.236170925,103.8276668,#8D8665
Yellow,1.236170925,103.8416668,#8D8665
Yellow,1.236170925,103.8556668,#8D8665
Yellow,1.240212378,103.8346668,#8D8665
Yellow,1.244253832,103.8276668,#8D8665
Yellow,1.244253832,103.8416668,#8D8665
Yellow,1.248295286,103.8486668,#8D8665
Yellow,1.25233674,103.8416668,#8D8665
Yellow,1.260419647,103.8276668,#8D8665
Yellow,1.260419647,103.8416668,#8D8665
Yellow,1.264461101,103.8066668,#8D8665
Yellow,1.268502555,103.7996668,#8D8665
Yellow,1.268502555,103.8416668,#8D8665
Yellow,1.272544009,103.7926668,#8D8665
Yellow,1.272544009,103.8346668,#8D8665
Yellow,1.272544009,103.8486668,#8D8665
Yellow,1.276585462,103.6316667,#8D8665
Yellow,1.276585462,103.7856668,#8D8665
Yellow,1.276585462,103.8276668,#8D8665
Yellow,1.276585462,103.8416668,#8D8665
Yellow,1.280626916,103.7926668,#8D8665
Yellow,1.280626916,103.8066668,#8D8665
Yellow,1.280626916,103.8346668,#8D8665
Yellow,1.280626916,103.8486668,#8D8665
Yellow,1.28466837,103.6316667,#8D8665
Yellow,1.28466837,103.7716668,#8D8665
Yellow,1.28466837,103.7996668,#8D8665
Yellow,1.28466837,103.8276668,#8D8665
Yellow,1.28466837,103.8416668,#8D8665
Yellow,1.288709824,103.7646668,#8D8665
Yellow,1.288709824,103.7786668,#8D8665
Yellow,1.288709824,103.7926668,#8D8665
Yellow,1.288709824,103.8066668,#8D8665
Yellow,1.288709824,103.8206668,#8D8665
Yellow,1.288709824,103.8346668,#8D8665
Yellow,1.288709824,103.8486668,#8D8665
Yellow,1.292751277,103.7856668,#8D8665
