Lat,Lon,R.avg,G.avg,B.avg,avgHexColor
1.434202159,104.0166669,21,22,26,#15161A
1.434202159,104.0306669,57,61,64,#393D40
1.438243613,103.6876668,102,104,103.5,#666867
1.438243613,103.7016668,146.345991561181,145.227848101266,145.679324894515,#929191
1.438243613,103.7156668,162.882352941176,166.823529411765,167.235294117647,#A2A6A7
1.438243613,103.7296668,136.93665158371,142.357466063348,135.398190045249,#888E87
1.438243613,103.7436668,155.124137931034,161.468965517241,162.689655172414,#9BA1A2
1.438243613,103.7576668,171.199152542373,170.546610169492,167.156779661017,#ABAAA7
1.438243613,103.7716668,141.55,142.195454545455,137.963636363636,#8D8E89
1.438243613,103.7856668,155.660869565217,154.708695652174,152.473913043478,#9B9A98
1.438243613,103.7996668,163.829145728643,167.160804020101,161.994974874372,#A3A7A1
1.438243613,103.8136668,155.695,155.72,150.87,#9B9B96
1.438243613,103.8416668,153.942196531792,151.254335260116,141.71098265896,#99978D
1.438243613,103.8556668,211.235294117647,212.647058823529,210.764705882353,#D3D4D2
1.438243613,103.8696668,162,205.333333333333,196.333333333333,#A2CDC4
1.438243613,104.0236669,109.5,113,121,#6D7179
1.438243613,104.0376669,144.5,130.5,113,#908271
1.438243613,104.0656669,25,23,24,#191718
1.442285067,103.7086668,145.453608247423,145.479381443299,143.788659793814,#91918F
1.442285067,103.7226668,131.837962962963,133.861111111111,123.296296296296,#83857B
1.442285067,103.7366668,142.169811320755,149.462264150943,146.542452830189,#8E9592
1.442285067,103.7506668,127.632183908046,128.298850574713,128,#7F8080
1.442285067,103.7646668,143.269058295964,141.959641255605,141.156950672646,#8F8D8D
1.442285067,103.7786668,88.5761904761905,86.4761904761905,84.0714285714286,#585654
1.442285067,103.7926668,138.745454545455,142.045454545455,133.440909090909,#8A8E85
1.442285067,103.8066668,155.459016393443,155.945355191257,152.420765027322,#9B9B98
1.442285067,103.8206668,139.652849740933,139.512953367876,136.098445595855,#8B8B88
1.442285067,103.8346668,145.184357541899,143.039106145251,136.491620111732,#918F88
1.442285067,103.8486668,163.820754716981,158.018867924528,153.490566037736,#A39E99
1.442285067,103.8626668,200.272727272727,213.272727272727,210.090909090909,#C8D5D2
1.442285067,104.0306669,215,202,189,#D7CABD
1.446326521,103.7016668,144.53431372549,144.421568627451,143.308823529412,#90908F
1.446326521,103.7156668,134.245989304813,135.732620320856,129.465240641711,#868781
1.446326521,103.7296668,152.888372093023,155.920930232558,150.13488372093,#989B96
1.446326521,103.7436668,160.466101694915,163.593220338983,159.169491525424,#A0A39F
1.446326521,103.7576668,144.730337078652,140.494382022472,134.269662921348,#908C86
1.446326521,103.7716668,91.1890547263682,89.3930348258706,88.771144278607,#5B5958
1.446326521,103.7856668,105.084210526316,107.984210526316,97.4789473684211,#696B61
1.446326521,103.7996668,175.28813559322,175.491525423729,173.435028248588,#AFAFAD
1.446326521,103.8136668,148.575757575758,148.878787878788,146.737373737374,#949492
1.446326521,103.8276668,149.707865168539,149.814606741573,146.994382022472,#959592
1.446326521,103.8416668,150.631578947368,143.378947368421,137.715789473684,#968F89
1.446326521,103.8556668,180.777777777778,182.888888888889,181.666666666667,#B4B6B5
1.446326521,103.8696668,163.571428571429,181.857142857143,177,#A3B5B1
1.450367974,103.7086668,140.668449197861,140.379679144385,138.139037433155,#8C8C8A
1.450367974,103.7226668,136.434579439252,140.336448598131,131.738317757009,#888C83
1.450367974,103.7786668,65.5735294117647,64.7450980392157,63.0833333333333,#41403F
1.450367974,103.7926668,150.851485148515,152.40099009901,148.069306930693,#969894
1.450367974,103.8066668,159.693069306931,164.5,164.20297029703,#9FA4A4
1.450367974,103.8206668,135.820512820513,134.707692307692,134.769230769231,#878686
1.450367974,103.8346668,189.292929292929,189.171717171717,186.616161616162,#BDBDBA
1.450367974,103.8486668,185.888888888889,187.555555555556,184.777777777778,#B9BBB8
1.450367974,103.8626668,242,254,254,#F2FEFE
1.454409428,103.7156668,173.272727272727,176.181818181818,162.227272727273,#ADB0A2
1.454409428,103.7296668,138.985294117647,143.921568627451,141.063725490196,#8A8F8D
1.454409428,103.7716668,68.3351648351648,68.7857142857143,70.1483516483517,#444446
1.454409428,103.7856668,115.611872146119,122.657534246575,111.48401826484,#737A6F
1.454409428,103.7996668,153.458823529412,156.376470588235,159.647058823529,#999C9F
1.454409428,103.8136668,134.061320754717,138.419811320755,141.584905660377,#868A8D
1.454409428,103.8276668,176.804878048781,177.878048780488,175.178861788618,#B0B1AF
1.454409428,103.8416668,136.703125,136.364583333333,139.239583333333,#88888B
1.454409428,103.8556668,159.090909090909,161.363636363636,160.272727272727,#9FA1A0
1.458450882,103.7926668,156.648648648649,159.216216216216,159.594594594595,#9C9F9F
1.458450882,103.8066668,142.19298245614,144.543859649123,147.508771929825,#8E9093
1.458450882,103.8206668,137.077464788732,137.161971830986,138.246478873239,#89898A
1.458450882,103.8346668,127.640909090909,130.609090909091,128.936363636364,#7F8280
1.458450882,103.8486668,161.756756756757,164.324324324324,165.972972972973,#A1A4A5
1.462492336,103.7856668,154.823529411765,152.764705882353,154.294117647059,#9A989A
1.462492336,103.7996668,153.538461538462,142.346153846154,146.269230769231,#998E92
1.462492336,103.8136668,118.543689320388,123.116504854369,121.339805825243,#767B79
1.462492336,103.8276668,169.47,175.8,168.39,#A9AFA8
1.462492336,103.8416668,122.065727699531,125.370892018779,124.62441314554,#7A7D7C
1.466533789,103.7926668,106,127,170,#6A7FAA
1.466533789,103.8066668,108.739130434783,110.811594202899,109.927536231884,#6C6E6D
1.466533789,103.8206668,130.561403508772,133.40350877193,138.771929824561,#82858A
1.466533789,103.8346668,125.108597285068,128.149321266968,126.705882352941,#7D807E
1.470575243,103.7996668,106,127,170,#6A7FAA
1.470575243,103.8136668,101.333333333333,109.066666666667,107.666666666667,#656D6B
1.470575243,103.8276668,169.318181818182,175.772727272727,181,#A9AFB5
